game_id,total_messages_game,avg_messages_per_player,avg_message_length_game,max_messages_one_player,winner_team,last_day,n_players,end_reason
74791810,40.0,5.0,465.34375,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74791811,36.0,4.5,373.125,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74791831,26.0,3.25,850.4375,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74791844,30.0,3.75,396.2708333333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74791856,24.0,3.0,490.71875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74791868,30.0,3.75,674.7395833333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74791873,30.0,3.75,398.0208333333333,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74791875,24.0,3.0,517.875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74791883,46.0,5.75,718.5833333333333,8.0,Villagers,4.0,8,Reason: All werewolves exiled.
74791891,30.0,3.75,377.9791666666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74791924,30.0,3.75,246.88541666666666,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74791926,24.0,3.0,621.59375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74791928,34.0,4.25,436.9479166666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74791932,24.0,3.0,501.1875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74791934,26.0,3.25,420.65625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74791938,28.0,3.5,510.53125,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74791939,24.0,3.0,288.875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74791940,34.0,4.25,448.77083333333337,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74791945,28.0,3.5,849.78125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74791979,34.0,4.25,519.0729166666666,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74791990,24.0,3.0,434.40625,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74791998,24.0,3.0,366.25,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792001,24.0,3.0,322.25,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792016,24.0,3.0,358.6875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792047,30.0,3.75,276.0,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792053,30.0,3.75,511.46875,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792058,36.0,4.5,544.7395833333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792061,30.0,3.75,504.5625,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792063,24.0,3.0,510.125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792064,24.0,3.0,539.125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792070,32.0,4.0,439.60416666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792160,28.0,3.5,403.15625,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792161,24.0,3.0,248.3125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792168,24.0,3.0,383.9375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792172,24.0,3.0,535.625,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792173,26.0,3.25,404.9375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792178,24.0,3.0,425.09375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792194,26.0,3.25,413.96875,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792202,30.0,3.75,313.6458333333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792204,26.0,3.25,268.3125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792206,34.0,4.25,597.03125,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792208,28.0,3.5,442.25,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792212,24.0,3.0,331.96875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792214,34.0,4.25,773.6979166666666,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74792215,34.0,4.25,736.03125,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792217,30.0,3.75,380.1145833333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792229,28.0,3.5,565.75,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792231,29.0,3.625,381.8020833333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792233,36.0,4.5,615.84375,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792236,24.0,3.0,567.75,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792241,24.0,3.0,584.6875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792307,26.0,3.25,354.75,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792311,37.0,4.625,722.4145833333333,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792319,29.0,3.625,455.125,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792320,30.0,3.75,489.9166666666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792324,24.0,3.0,339.03125,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792327,30.0,3.75,404.0416666666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792330,24.0,3.0,499.4375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792331,30.0,3.75,751.4166666666666,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74792338,40.0,5.0,701.0833333333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792341,23.0,2.875,384.3125,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792345,26.0,3.25,265.59375,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792348,32.0,4.0,422.76041666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792350,24.0,3.0,537.46875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792352,23.0,2.875,438.78125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792354,24.0,3.0,523.40625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792356,30.0,3.75,590.5,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74792365,34.0,4.25,438.30208333333337,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792366,28.0,3.5,493.03125,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792367,30.0,3.75,542.2395833333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792369,24.0,3.0,311.34375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792380,24.0,3.0,548.21875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792421,40.0,5.0,787.4479166666667,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792429,24.0,3.0,529.21875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792431,36.0,4.5,558.9791666666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792433,28.0,3.5,461.4375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792438,30.0,3.75,476.22916666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792441,24.0,3.0,488.75,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792457,24.0,3.0,455.40625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792458,36.0,4.5,636.3020833333334,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74792462,24.0,3.0,519.1875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792466,30.0,3.75,854.1354166666666,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792473,24.0,3.0,431.21875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792476,24.0,3.0,585.0,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792480,26.0,3.25,269.34375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792481,28.0,3.5,358.78125,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792493,30.0,3.75,826.09375,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74792499,26.0,3.25,383.6875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792530,24.0,3.0,581.09375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792535,24.0,3.0,565.90625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792537,24.0,3.0,432.53125,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792538,24.0,3.0,363.78125,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792547,26.0,3.25,373.03125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792554,26.0,3.25,528.71875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792562,30.0,3.75,455.32291666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792574,24.0,3.0,450.75,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792608,24.0,3.0,241.9375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792628,28.0,3.5,540.4375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792637,24.0,3.0,423.65625,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792651,32.0,4.0,442.4791666666667,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74792652,24.0,3.0,497.28125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792694,24.0,3.0,471.5625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792699,24.0,3.0,475.40625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792703,30.0,3.75,297.7083333333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792706,35.0,4.375,555.88125,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74792711,26.0,3.25,331.59375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792752,46.0,5.75,528.1614583333334,8.0,Villagers,4.0,8,Reason: All werewolves exiled.
74792753,28.0,3.5,403.09375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792756,32.0,4.0,502.2291666666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792758,30.0,3.75,262.47916666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792762,26.0,3.25,566.34375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792766,26.0,3.25,240.125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792767,36.0,4.5,435.875,8.0,Villagers,4.0,8,Reason: All werewolves exiled.
74792768,35.0,4.375,615.8645833333334,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74792772,24.0,3.0,502.21875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792776,29.0,3.625,643.1145833333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792777,23.0,2.875,425.08333333333337,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792783,36.0,4.5,379.54166666666663,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74792793,26.0,3.25,563.125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792794,34.0,4.25,395.8541666666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792801,24.0,3.0,424.78125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792804,25.0,3.125,377.8125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792806,32.0,4.0,498.9270833333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792844,26.0,3.25,398.65625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792845,34.0,4.25,693.8854166666666,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74792855,30.0,3.75,648.2708333333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792866,28.0,3.5,342.4375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792872,30.0,3.75,517.0520833333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792881,38.0,4.75,375.6041666666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792887,24.0,3.0,425.78125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792930,30.0,3.75,640.84375,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74792932,26.0,3.25,283.28125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792936,24.0,3.0,626.8125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792940,24.0,3.0,549.09375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792944,24.0,3.0,335.875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792945,24.0,3.0,518.53125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74792948,24.0,3.0,429.0625,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792952,28.0,3.5,473.96875,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792964,24.0,3.0,775.96875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792994,24.0,3.0,538.84375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74792995,30.0,3.75,431.3541666666667,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74792996,36.0,4.5,509.09375,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74792997,26.0,3.25,288.03125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793000,24.0,3.0,477.71875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793010,26.0,3.25,559.03125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793011,30.0,3.75,283.1875,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793022,34.0,4.25,672.8229166666666,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74793029,24.0,3.0,412.875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793030,26.0,3.25,370.46875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793032,30.0,3.75,408.13541666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793041,30.0,3.75,449.09375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793043,26.0,3.25,273.09375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793081,24.0,3.0,298.0625,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793086,24.0,3.0,491.03125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793090,24.0,3.0,420.75,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793096,36.0,4.5,662.6354166666666,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74793097,30.0,3.75,433.0625,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74793100,30.0,3.75,522.84375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793101,30.0,3.75,505.4375,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793102,24.0,3.0,394.0625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793141,24.0,3.0,294.46875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793160,30.0,3.75,479.4375,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793161,24.0,3.0,378.15625,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793163,30.0,3.75,338.2395833333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793164,30.0,3.75,360.125,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793166,24.0,3.0,576.6875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793167,24.0,3.0,698.84375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793169,26.0,3.25,650.03125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793171,24.0,3.0,420.03125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793173,28.0,3.5,765.5625,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793180,26.0,3.25,269.90625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793182,23.0,2.875,596.6458333333334,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793213,24.0,3.0,499.34375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793217,23.0,2.875,353.91666666666663,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793220,24.0,3.0,422.28125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793229,36.0,4.5,338.89583333333337,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793231,28.0,3.5,395.78125,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793232,24.0,3.0,374.875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793240,36.0,4.5,769.8020833333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793246,36.0,4.5,423.71875,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793247,28.0,3.5,349.9375,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793251,30.0,3.75,581.0520833333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793253,24.0,3.0,350.5,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793255,38.0,4.75,301.6458333333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793260,24.0,3.0,519.25,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793261,30.0,3.75,404.29166666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793270,24.0,3.0,458.28125,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793326,32.0,4.0,466.90625,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793332,30.0,3.75,672.65625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793336,26.0,3.25,284.21875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793344,28.0,3.5,519.21875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793351,26.0,3.25,610.0625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793357,34.0,4.25,478.88541666666663,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793363,34.0,4.25,498.7916666666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793366,24.0,3.0,350.90625,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793368,24.0,3.0,638.8125,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793401,26.0,3.25,323.3125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793405,26.0,3.25,347.15625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793409,24.0,3.0,451.53125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793427,34.0,4.25,444.5625,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793434,24.0,3.0,538.75,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793438,36.0,4.5,543.4270833333334,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793445,24.0,3.0,359.625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793455,24.0,3.0,591.4375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793456,26.0,3.25,426.90625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793458,38.0,4.75,473.11458333333337,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793463,26.0,3.25,532.78125,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793466,34.0,4.25,619.4895833333334,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74793468,30.0,3.75,453.625,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74793506,24.0,3.0,334.71875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793518,24.0,3.0,547.09375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793524,24.0,3.0,709.96875,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793526,26.0,3.25,355.90625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793527,24.0,3.0,564.34375,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793531,24.0,3.0,276.90625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793532,34.0,4.25,553.3125,6.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74793534,26.0,3.25,475.0625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793549,28.0,3.5,712.21875,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793556,28.0,3.5,497.65625,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793559,30.0,3.75,293.8541666666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793560,24.0,3.0,275.125,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793572,26.0,3.25,468.8125,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793577,26.0,3.25,453.34375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793617,24.0,3.0,453.96875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793625,36.0,4.5,506.6979166666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793628,36.0,4.5,700.1354166666666,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793630,24.0,3.0,345.34375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793634,40.0,5.0,522.4322916666666,8.0,Villagers,4.0,8,Reason: All werewolves exiled.
74793636,24.0,3.0,576.90625,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793637,24.0,3.0,561.90625,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793644,30.0,3.75,581.8125,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793651,30.0,3.75,686.5729166666667,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793653,30.0,3.75,420.5,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793655,24.0,3.0,271.34375,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793658,30.0,3.75,300.0520833333333,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
74793668,26.0,3.25,653.15625,4.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793669,24.0,3.0,835.875,4.0,Villagers,2.0,8,Reason: All werewolves exiled.
74793670,29.0,3.625,551.2041666666667,6.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74793676,24.0,3.0,784.625,4.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74793678,30.0,3.75,553.0416666666666,6.0,Villagers,3.0,8,Reason: All werewolves exiled.
